year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2024,Australia,girl,Eleanor,,42,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Lincoln,,42,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Phoebe,,43,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Sonny,,43,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Zara,,44,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Xavier,,44,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Zoe,,45,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Billy,,45,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Scarlett,,46,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Jasper,,46,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Billie,,47,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Miles,,47,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Emilia,,48,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Beau,,48,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Kira,,49,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Finn,,49,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Maya,,50,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Hunter,,50,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Poppy,,51,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Isaiah,,51,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Emily,,52,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Jacob,,52,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Freya,,53,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Ollie,,53,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Imogen,,54,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Bodhi,,54,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Isabelle,,55,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Darcy,,55,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Rose,,56,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Logan,,56,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Penelope,,57,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Luka,,57,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Bella,,58,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Myles,,58,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Hannah,,59,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Roman,,59,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Harlow,,60,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Zayn,,60,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Adeline,,61,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Atlas,,61,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Alice,,62,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Jackson,,62,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Eden,,63,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Samuel,,63,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Georgia,,64,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Tommy,,64,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Lilly,,65,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Carter,,65,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Mackenzie,,66,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Felix,,66,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Remi,,67,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Jordan,,67,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Sadie,,68,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Maverick,,68,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Maisie,,69,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Parker,,69,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Nora,,70,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Spencer,,70,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Stella,,71,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Benjamin,,71,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Zoey,,72,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Elias,,72,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Charlie,,73,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Hugo,,73,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Eliana,,74,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Joseph,,74,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Lola,,75,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,boy,Joshua,,75,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
2024,Australia,girl,Summer,,76,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2024,BabyCenter Australia top baby names 2024,Australia-wide BabyCenter ranking / rank only / top 100
